,SMILES,nAcid,nBase,SpAbs_A,SpMax_A,SpMAD_A,LogEE_A,VR1_A,nAromAtom,nAtom,nBridgehead,nHetero,nN,nO,nS,ATS0dv,ATS5dv,ATS7dv,ATS0s,ATS2s,ATS3s,ATS6s,ATS7s,ATS0Z,AATS0dv,AATS3dv,AATS0d,AATS3d,AATS0s,AATS1s,AATS3s,AATS0Z,AATS2Z,AATS3Z,AATS0v,AATS0se,AATS1se,AATS2se,AATS3se,AATS0p,AATS2p,AATS3p,AATS0i,AATS1i,AATS2i,AATS3i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC8v,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC8se,ATSC3pe,ATSC4pe,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC1i,ATSC2i,ATSC3i,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC3dv,AATSC0d,AATSC1d,AATSC2d,AATSC3d,AATSC1s,AATSC2s,AATSC0Z,AATSC1Z,AATSC2Z,AATSC3Z,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC0se,AATSC2se,AATSC1p,AATSC2p,AATSC3p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,MATS1c,MATS2c,MATS3c,MATS1dv,MATS2dv,MATS3dv,MATS1d,MATS2d,MATS3d,MATS1s,MATS2s,MATS3s,MATS1Z,MATS2Z,MATS3Z,MATS1se,MATS2se,MATS3se,MATS1pe,MATS2pe,MATS1are,MATS1p,MATS2p,MATS3p,GATS1c,GATS2c,GATS3c,GATS1dv,GATS2dv,GATS3dv,GATS1d,GATS2d,GATS3d,GATS1s,GATS2s,GATS3s,GATS1Z,GATS2Z,GATS2v,GATS3v,GATS1se,GATS2se,GATS1pe,GATS2pe,GATS2p,GATS2i,BCUTc-1h,BCUTc-1l,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTZ-1l,BCUTv-1l,BCUTse-1h,BCUTi-1h,BalabanJ,SpMAD_DzZ,SM1_DzZ,SM1_Dzv,BertzCT,nBondsD,PNSA1,PNSA2,PNSA3,PNSA4,PPSA1,PPSA2,PPSA3,PPSA4,DPSA1,DPSA3,DPSA4,FNSA1,FNSA2,FNSA3,FNSA4,FPSA3,FPSA4,WNSA1,WNSA2,WNSA3,WPSA3,RNCG,RPCG,RNCS,RPCS,TASA,TPSA,RASA,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,Xch-4d,Xch-5d,Xch-6d,Xch-7d,Xch-5dv,Xch-6dv,Xc-3d,Xc-4d,Xc-5d,Xc-3dv,Xc-5dv,Xp-7d,AXp-0d,AXp-2d,Xp-2dv,AXp-0dv,AXp-1dv,NsCH3,NdCH2,NdsCH,NsssCH,NdssC,NaasC,NaaaC,NsNH2,NssNH,NdsN,NaaN,NddsN,NsOH,NdO,NssO,NaaO,NsSH,NssS,SsssCH,SdssC,SaasC,SssssC,AETA_alpha,ETA_shape_p,ETA_shape_y,ETA_beta,AETA_beta_s,ETA_beta_ns_d,AETA_eta,AETA_eta_L,AETA_eta_RL,AETA_eta_F,ETA_eta_B,AETA_eta_BR,ETA_epsilon_3,ETA_epsilon_5,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_dBeta,ETA_dPsi_B,fMF,GeomShapeIndex,nHBAcc,nHBDon,IC0,IC1,IC2,IC3,TIC1,SIC0,SIC1,SIC2,SIC3,SIC4,CIC2,CIC3,CIC4,MIC0,MIC1,MIC2,ZMIC1,ZMIC3,Kier2,GhoseFilter,FilterItLogS,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,AMID_h,AMID_C,MOMI-Z,PBF,piPC6,piPC8,piPC9,piPC10,nRing,n5Ring,n6Ring,nHRing,n5HRing,n6HRing,n5aRing,naHRing,n6aHRing,nARing,n5ARing,n6ARing,nAHRing,n5AHRing,nFRing,nFARing,nRot,RotRatio,SLogP,TopoPSA(NO),TopoPSA,GGI5,GGI9,GGI10,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGT10,TopoShapeIndex,TSRW10,mZagreb1
0,CCCCOC(=O)C(C)OC(=O)CCC,0,0,17.250180133951346,2.1803968696230074,1.1500120089300898,3.53689362298379,86.75775236654212,0,35,0,4,0,4,0,208.0,153.0,47.0,173.08333333333331,186.13888888888889,229.8611111111111,160.08333333333331,170.33333333333337,672.0,5.942857142857143,2.5789473684210527,2.2857142857142856,2.013157894736842,4.9452380952380945,2.923202614379085,3.024488304093567,19.2,14.96774193548387,12.671052631578947,175.59782616339027,7.734909142857142,7.731766823529411,7.719476774193549,7.788072526315791,1.2040849741994286,1.1339638325142902,0.9548560407489868,166.711317162428,146.9666403961176,159.94871298777483,167.50481659389706,0.8495469745657485,-0.4933798283206437,-0.05528186815055987,0.37258558636353195,-0.32106712262691717,0.054456171416491915,0.039730457865354174,0.017103746193117123,-0.07319926265152275,142.17142857142855,58.89061224489795,60.43918367346939,12.542040816326526,-65.8612244897959,-54.20326530612245,-50.288979591836735,-63.69387755102038,-37.0073469387755,4.347755102040817,-0.5893877551020409,-0.2865306122448979,-3.0612244897959187,-3.9175510204081636,-5.80326530612245,-1.4653061224489796,-0.20734693877551003,-1.7981859410430836,20.43197278911565,3.0153061224489774,-26.316326530612255,1.6207482993197202,-11.942743764172334,-20.811224489795922,-16.54081632653061,274.17142857142863,3.604897959183665,41.41061224489795,70.34204081632653,-42.14693877551019,-104.174693877551,-45.1461224489796,-98.43673469387754,-56.95020408163263,-193.98225206077254,-298.56331519310544,349.8814104559251,21.109223711716464,-298.38543575598186,-233.84889141512502,37.09103565893011,-0.02888965224489795,1.5221193534693873,0.6662676277551021,-1.8852462040816313,-0.5442266318367335,-0.7552472032653058,-1.0023688359183671,1.131000489795915,-2.2556118367347007,-1.619596532652736,-2.4030250401815927,1.0933671409519798,0.024322533020897867,0.3963618254333465,-1.0144926874109388,-10.14867350265277,-14.221366680031604,5.398003035987698,0.024272770701878527,-0.014511171421195403,-0.0008916430346864495,0.0049024419258359465,4.06204081632653,1.7320768307322927,0.974825543120474,0.16502685284640167,0.40489795918367344,0.12787515006002403,-0.009506254114549046,-0.003770139634801288,-0.052887821795384815,0.32954794821154276,7.833469387755104,0.10602641056422545,0.6679131007241604,0.9255531686358754,47.11800281543447,-5.7053603547286045,-4.815537341824281,4.603702769156909,0.10752771918367343,0.024550312152732054,-0.047635192136845174,-0.03875846839002569,0.014386409749368155,1.1815076644609788,-0.29849039713684616,-0.22937688193599362,0.07102635573668024,-0.5978374533102787,-0.03673429150869221,0.20197290148901437,0.42640557026669185,0.2399841821387823,0.040626586562870194,0.31582068311195455,-0.02347814776274714,-0.009311332767402375,-0.025335139487035304,0.1578651370424618,0.019005768549115547,0.013535051369443116,0.0852640212991972,0.11815367148592613,-0.00790210803979109,0.22831612480123797,0.08152948262198637,0.03222354942591654,0.22710500128256972,0.020100502512562717,-0.22791826804749143,-0.18544615002812814,0.06883410030294243,1.688772177303053,1.2025096469606524,1.1632813524098131,0.3868569131832798,0.7232295664350172,1.126512523269589,1.1290322580645162,1.2189451092611863,1.104891765704584,0.5816858570497502,0.5098612055251484,0.9451544759138774,0.9556065027094621,0.9000726108997026,1.1672137805084897,0.8289991208899469,0.7202267791513025,0.7170940492645672,0.6820260115231611,0.7119284098381281,1.2937481082509352,1.3092413607064857,0.4832583009883181,-0.49287787888444584,6.030595798083989,0.9871439834950795,3.1236313678568624,0.9771957032951157,7.009354588516976,1.2849173668740312,8.031360814741987,5.830484868398427,14.69973700363365,3.7179144903892567,13.645116013499491,3.622923659322601,7.150223590869799,1.0,-1.5959779122321027,200.76460234915857,2,124.92168064121142,-209.58921544549082,-21.849082262670755,-5.988263298442595,349.2603194089015,585.9767172152846,13.39463299393603,16.7421919204367,224.3386387676901,35.243715256606784,22.730455218879293,0.26344669478809685,-0.4420016268507468,-0.04607741808074048,-0.012628617910021338,0.028247873163722886,0.035307523100133145,59.23561237607111,-99.38343336887687,-10.360441526572666,6.351493863001819,0.27594026597298726,0.20661342112720732,16.482738822118066,3.4300869752402408,401.5389039569518,72.64309609316106,0.8468033453705877,2,0,0,4,5,0,0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.7600796553858445,0.0,0.16666666666666666,0.2248892177291057,0.019641855032959652,0.40858739765709284,0.7787865517249808,0.3487436746674783,3.4031388201654513,0.6497251557985211,0.39104759519063303,3,0,0,1,2,0,0,0,0,0,0,0,0,2,2,0,0,0,-0.7908276643990935,-0.8144957535483321,0.0,0.0,0.45555555555555555,0.3170731707317073,0.21951219512195122,11.5,0.5666666666666667,0.0,0.9261725478883194,0.33751104095942985,0.4741727243420505,0.5045766436823531,0.3016226972423377,0.020108179816155848,0.4276595744680855,0.9044444444444443,0.0,0.0,-5.5,0.0,0.0,0.9520250489832359,4,0,1.3437884540090375,2.2164733911714185,3.6424515878790302,4.264578373902382,77.57656869099965,0.2619836826257652,0.43212148439638337,0.7101287988683646,0.8314180285654021,0.8648395751757656,1.4868314290659361,0.8647046430425842,0.6932760716140125,12.490294507911397,23.42788471674018,28.711500863953148,33.18378812489656,20.396545778472067,9.2421875,True,-2.4999923822067105,9.473725907600098,4.794537184071822,4.794537184071822,0.0,20.268296022307258,19.765380445542643,6.4208216229260096,6.606881964512918,0.0,6.103966387748303,19.06280027574374,0.0,0.0,52.558464478524215,6.606881964512918,0.0,0.0,0.0,24.64945892816492,19.06280027574374,0.0,12.073271675700152,5.969305287951849,13.027703587438928,19.26246486877803,6.923737199690624,0.0,13.847474399381248,0.0,9.473725907600098,9.589074368143644,9.776840986394557,0.0,0.0,-0.8144957535483321,2.071935682062846,5.816345108648499,0.0,0.49420594246736255,1.3921190794344434,350.98457671508004,0.6969806479153552,2.70805020110221,1.9459101490553132,1.791759469228055,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.5,2.0615,52.6,52.6,0.33333333333333337,0.020000000000000004,0.01652892561983471,0.09722222222222227,0.0546875,0.037333333333333336,0.025641025641025637,0.01484230055658627,0.0078125,0.009876543209876541,0.005000000000000001,0.47496560205867566,0.8333333333333334,44.789524750568006,7.083333333333333
1,CCCCC(=O)O,1,0,7.727406610312546,1.9318516525781364,1.1039152300446493,2.752227315274452,16.81949886818316,0,17,0,2,0,2,0,90.0,11.0,0.0,108.52777777777777,100.74999999999999,91.33333333333333,43.0,3.0,318.0,5.294117647058823,0.9142857142857143,2.0,1.5714285714285714,6.383986928104575,3.291666666666667,2.6095238095238096,18.705882352941178,13.214285714285714,8.4,168.3060886461568,7.740626588235294,7.734980500000001,7.508354571428571,7.484992,1.157472767558235,1.1490346567533571,0.8719266376538857,167.88534542926413,148.57195545639064,158.28527451622833,168.92898438242958,0.49352184516997244,-0.35327648490829955,0.17962502920484416,-0.08731808410000608,0.013026100812822265,0.03514455538263226,-0.054436104230808434,0.02047406525382923,0.0,61.52941176470589,16.325259515570938,15.833910034602079,-10.325259515570936,-6.429065743944638,-22.266435986159173,-28.927335640138413,5.024221453287198,0.0,0.08996539792387484,-1.9307958477508655,-0.26643598615916936,-1.1937716262975777,-0.5017301038062282,0.7785467128027685,0.25951557093425615,0.0,-3.5555555555555545,25.888888888888882,-11.027777777777775,-9.249999999999995,-7.75,-22.083333333333336,2.083333333333334,0.0,133.52941176470588,-11.910034602076118,1.8339100346020791,-14.678200692041525,3.1003460207612425,-0.4429065743944678,-60.4567474048443,15.788927335640137,0.0,-58.355371200456254,-300.48054190204977,-54.606122365752334,23.51047673252177,21.382106384095362,-112.08385344179634,0.0,-0.15483723183391,0.985180373702422,-0.3485914740484427,-0.26606062283737014,-0.3932997093425605,-0.8501350311418683,0.0,-0.4474162629757777,-0.23415086505190266,-0.20927553661211099,-1.6388780985739584,-0.24102324610483034,-0.10722009596971611,-0.11216278147000676,0.3060727388899377,-1.1156571806856233,-8.944368979415113,-1.4679753406313043,0.02903069677470426,-0.022079780306768722,0.00641517961445872,-0.0024948024028573165,3.619377162629758,1.0203287197231836,0.5654967869500742,-0.29500741473059816,0.32525951557093424,0.0056228373702421775,-0.06895699456253092,-0.007612456747404839,-0.22222222222222215,0.9246031746031743,7.854671280276817,-0.7443771626297574,0.06549678695007426,-0.4193771626297578,45.91627204314411,-3.647210700028516,-10.731447925073207,-1.560174924735781,0.11068276816608993,0.03518501334651507,-0.013079721038256937,-0.05853136066335566,-0.00688637846013801,1.1382116738284762,-0.06972857379285145,-0.3194417492648255,-0.04194215258946584,-0.7605666676938949,0.22097918159679006,-0.08593670424855765,0.28190726577437863,0.15624146408085224,-0.08150778475826277,0.017287234042553078,-0.21200607902735571,-0.023404255319148918,-0.07351351351351351,0.3058687258687258,-0.10423166023166022,-0.0947687224669603,0.008338577721837647,-0.0533920704845815,-0.0874330047031136,0.3178906159422814,-0.08998470643992679,-0.09341697732041637,0.2724208829475807,-0.09148550724637686,-0.06492562214691276,-0.29054021833176136,-0.03418287015111618,1.6705424619862936,0.4406184512332732,0.7648767673133332,0.5038240917782026,0.5804425020486206,0.9435673313302375,1.446808510638298,1.3951367781155015,0.8267477203647416,0.7491891891891893,0.3216988416988418,0.9503629343629346,1.0559471365638766,0.8730018879798616,1.3436718621424613,0.9334235406747406,0.7945909816764893,0.3080017599831075,0.8015212732711281,0.3842735326194407,1.4690990076788542,1.4557492663077507,0.42482047056336064,-0.3344856143829197,6.0219958704505325,0.9879429549324419,3.0373855068643225,0.972892041482581,7.008289212461321,1.345799624464439,8.028625321754316,5.82218236112793,14.701445250963566,3.713633033370816,13.642533550164936,2.678257743164726,3.9561634478750753,0.5,-0.7979889561160514,59.10049400592804,1,101.33727949734033,-90.97540409295074,-28.02585528165413,-5.351494358408867,180.93314589490473,162.43248430632863,12.301649385322982,9.554852018019329,79.5958663975644,40.32750466697711,14.906346376428196,0.35900778254229543,-0.32229874584462986,-0.09928725350064287,-0.01895874975556646,0.0435810778554945,0.033849993334377264,28.60451699180709,-25.679666013548594,-7.910870092334009,3.472391805021368,0.5360413520585576,0.33733203771647563,57.439178983231116,18.557979503090092,177.96274300062322,104.30768239162184,0.6304689651894098,1,0,0,1,3,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.06454972243679029,0.0,0.0,0.814095801821324,0.4226792292175731,1.4972919338166268,0.6395403185033519,0.4147318524602887,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,-0.6927314814814809,0.0,0.0,0.45238095238095244,0.36842105263157887,0.15789473684210525,5.0,0.5,0.0,0.6674907214604697,0.33883184741844546,0.46715080143280885,0.3362121970547585,0.14415795234343287,0.020593993191918982,0.4217391304347827,0.8416666666666667,0.0,0.07738095238095244,-2.0,0.0,0.0,0.8312413922980146,1,1,1.3328204045850196,2.2916201934279385,3.2195282822995472,3.4548223999466066,38.957543288274955,0.32607523452795845,0.5606461226512192,0.7876593396295454,0.8452241730691281,0.8452241730691281,0.8679345589507919,0.6326404413037325,0.6326404413037325,12.502259731205633,21.452075456019777,23.681877397837653,17.145933685777656,14.804871217560748,4.166666666666667,False,-0.7797201894938752,5.106527394840706,4.794537184071822,0.0,0.0,13.344558822616634,6.4208216229260096,6.4208216229260096,0.0,0.0,0.0,9.901064578912528,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,5.969305287951849,0.0,6.4208216229260096,12.841643245852019,0.0,0.0,6.923737199690624,0.0,5.106527394840706,4.794537184071822,0.0,8.044583333333334,0.0,-0.6927314814814809,2.0814814814814815,1.975138888888889,0.0,0.4806898892688255,1.3293622929407667,80.7269228779532,0.6882202720880599,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,1.2612,37.3,37.3,0.0,0.0,0.0,0.07407407407407411,0.0625,0.053333333333333344,0.0,0.0,0.0,0.0,0.0,0.4399074074074074,0.6666666666666666,31.33614036317324,3.861111111111111
2,CC(C)CCC(=O)O,1,0,8.47213595499958,2.0000000000000004,1.0590169943749477,2.8992282685088373,19.357314573172882,0,20,0,2,0,2,0,96.0,22.0,0.0,114.05555555555554,111.16666666666666,110.72222222222223,83.0,6.0,356.0,4.8,0.8636363636363636,2.1,1.6363636363636365,5.7027777777777775,3.1096491228070176,2.5164141414141414,17.8,13.411764705882353,8.818181818181818,167.3443948797928,7.628404800000003,7.659761473684211,7.440798588235295,7.437605181818181,1.1677581429093997,1.2019730829056468,0.9898306729133634,167.5340266217994,147.90477572726581,157.6957881796674,163.65224960353493,0.49720503022312973,-0.3539681894597481,0.18664524649296171,-0.10484648053982283,-0.012782674510999506,0.1259078950931544,-0.13099067695048777,0.04143236476337734,0.0,67.19999999999999,18.55999999999999,8.36,-13.840000000000002,20.600000000000005,-15.919999999999998,-59.999999999999986,8.64,0.0,0.10999999999999957,-4.040000000000001,0.7600000000000005,-1.0499999999999992,-1.7700000000000005,1.3500000000000003,0.5400000000000001,0.0,-4.0625,27.75,-13.527777777777779,-3.5625,6.1875,-42.5625,3.375,0.0,151.20000000000002,-12.240000000000009,16.960000000000004,-79.83999999999999,47.400000000000006,57.28,-134.20000000000002,29.040000000000006,0.0,-60.17718713997702,-155.1094240188993,-544.0051908284985,284.5850291756843,149.41291312952345,-316.25676165337626,0.0,-0.1383817599999997,1.0117126399999994,-0.4168521600000002,0.026141599999998513,0.052029119999999776,-1.6407383999999965,0.0,-0.8493159999999985,0.326385000000004,-0.2013699532656368,-0.9505572482958372,-2.120253263703239,0.8006383149583974,-0.5126793795895211,0.3422654684831982,-1.0360050604066098,-5.131201523591812,-11.131513611284218,0.024860251511156485,-0.018629904708407797,0.005489566073322403,-0.002382874557723246,3.3599999999999994,0.9768421052631574,0.24588235294117644,-0.3145454545454546,0.41,0.005789473684210504,-0.11882352941176473,0.017272727272727283,-0.2138157894736842,0.8161764705882353,7.5600000000000005,-0.6442105263157899,0.49882352941176483,-1.8145454545454542,46.563230264582614,-3.1672203757882644,-4.562041882908803,-12.36375433701133,0.09667343999999997,0.02975625411764704,-0.010598418592928253,-0.027957566126348154,-0.04818757417507362,1.1508369018627587,-0.05452658212666367,-0.1509176918703474,-0.25298894571100494,-0.7493852063422323,0.22081699659630805,-0.0958507823886612,0.2907268170426064,0.07317927170868348,-0.09361471861471864,0.014120667522464646,-0.2898134863701579,0.04212860310421289,-0.08098230848030122,0.3091252282080639,-0.11644588972311225,-0.08521303258145367,0.06598194833488952,-0.24001924001923994,-0.07533869205767142,0.30780175110813324,-0.0979991270329548,-0.083273008804523,0.2685686142436028,-0.08073028098702098,-0.051735957562008675,-0.13647427132335674,-0.2352266303390977,1.670778599143154,0.42779060520415535,0.7499173369169292,0.5505952380952382,0.7276348039215688,0.8931953463203465,1.5853658536585369,1.8741032998565281,0.7372505543237251,0.7601262493424512,0.3043986137327103,0.9086126918846541,1.0978835978835977,0.8463663243075007,1.2365005446016304,1.2609905729930264,0.7855435784637435,0.2999828141859366,0.8092511715156911,0.38341230066978416,1.3381972237312727,1.3295475055998918,0.42492861963615197,-0.3344902984271668,6.02199625066633,0.9889219045590475,3.037743349068514,0.9728056797640077,7.008289433275057,1.252292313050523,8.028626530274286,5.8018237590771555,14.701444984177941,3.71363659148622,13.642534537680906,2.9278193611827583,4.369866515311674,0.5,-0.7979889561160514,76.59772060569361,1,108.22592099696288,-102.410569686217,-28.755999272435552,-5.120528484310849,200.14270670229502,189.38835006540313,12.703501148523054,9.469417503270156,91.91678570533213,41.459500420958605,14.589945987581006,0.3509628129308673,-0.3321043727771646,-0.09325202595018961,-0.016605218638858225,0.04119582865255793,0.03070810923251693,33.37347873932174,-31.580206836037952,-8.867448033761807,3.917361216146,0.5085567701220365,0.32004712184313444,61.6150030380822,19.04356210259663,203.33206238034427,105.03656531891359,0.6593798594150362,1,0,0,2,2,1,0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.816496580927726,0.0,0.0,0.4727980129006533,0.0,0.0,0.8211142625940433,0.42063049617804116,2.326260527935518,0.6683782146908177,0.4063190232026142,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.505648148148148,-0.6956481481481476,0.0,0.0,0.45833333333333337,0.4545454545454545,0.2727272727272727,5.5,0.5,0.0,0.7907502107705976,0.34095812244821067,0.45323720721077865,0.31920353078015073,0.28831590468686574,0.03603948808585822,0.4230769230769233,0.825925925925926,0.0,0.06574074074074077,-2.5,0.0,0.0,0.9121184018381133,1,1,1.295461844238322,2.319240704636849,3.2464393446710154,3.2464393446710154,46.38481409273698,0.29974164673650916,0.5366217701262549,0.7511553347015191,0.7511553347015191,0.7511553347015191,1.0754887502163473,1.0754887502163473,1.0754887502163473,12.019277675821105,21.982749485733287,22.917365714887726,18.06436998969682,17.51767202058241,3.9375,False,-0.8319054022884257,5.106527394840706,4.794537184071822,0.0,0.0,13.847474399381248,12.338727669087403,6.4208216229260096,0.0,0.0,0.0,9.901064578912528,0.0,5.917906046161393,26.689117645233267,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,5.969305287951849,0.0,12.338727669087403,6.4208216229260096,0.0,0.0,13.847474399381248,0.0,5.106527394840706,4.794537184071822,0.0,8.16236111111111,0.0,-0.1899999999999996,1.0902777777777777,4.033611111111111,0.0,0.42098813388803213,1.3917519550324897,117.12856156428109,0.619113342371044,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.42857142857142855,1.5072,37.3,37.3,0.0,0.0,0.0,0.08333333333333337,0.05,0.08000000000000002,0.0,0.0,0.0,0.0,0.0,0.5704761904761905,0.6666666666666666,33.811160190266996,4.722222222222222
