PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,SMILES
13.090704741513361,-7.705565764841757,-8.587286004297379,-5.439213923408529,0.2313438338902832,-1.3492367330258936,6.540035867972638,-2.6271467684663197,2.3187929695440843,3.0151275766390633,-0.42109486591047796,4.199842148101873,2.6768817620263667,-2.1027724752765113,-2.364686902757636,3.1545618652058467,1.2068525944923416,-2.291907802762775,3.897946642778825,-3.6943390113334735,-2.2812326577328546,-1.4883993743605968,-2.134430677266107,0.5081736625746046,-0.510317795324367,2.407718985147634,-1.697469558323221,0.35464142618162975,-2.059881631527672,-0.9859359380976661,0.9523332134711984,-0.19763878570243065,-0.6909292024988145,-0.28922629333559696,0.966208493688149,0.7005075329690817,0.7645931787495769,0.10148934854489992,-0.13650978941061634,-0.23418971610099978,-0.19488502109473543,0.0724448389247583,-0.024559620249512148,-0.1669705583138115,-0.11285134565889897,-0.11728755945800114,-0.07509065256299134,0.071083489461213,0.03424050867948317,-0.02999560710638028,-0.005349987111307121,-0.020714974233516086,-0.0037145217462053615,0.0033534422643541873,0.0008882075324961512,0.004916538263725988,0.0001137976915625948,0.0003603221820353571,0.000643213383282598,-0.00013922011419751704,2.0013536910035283e-15,-7.778824448930052e-16,-5.055748814511393e-17,-2.3101102250453985e-17,3.953190969808795e-19,7.257869593864635e-19,2.15007086744295e-18,-3.0214524294384652e-18,1.427869160740765e-17,-1.6462932401263497e-18,-2.0392863576495003e-19,-1.1779332986283137e-19,8.882995522948128e-17,CCCCOC(=O)C(C)OC(=O)CCC
-5.164454043961339,-3.385898550245025,-4.463914824180781,4.506991816246035,0.3424154288559856,-0.26883751367703307,-2.295093299381213,1.5519102498887052,-2.1349070993940535,2.500458334105924,0.1767061118338595,0.796687656345184,0.5526052648154467,1.7638933737063682,1.2173161291623178,-0.26047229524908977,-0.2590439558585525,-0.6094874807664316,0.4256390979060705,0.43779594947143413,-0.08049610118286445,0.5458457273170554,0.9098370371387937,-0.6269918123777287,1.6391156660930575,0.24196398966592786,-0.3839426028705055,-1.3809278636139781,0.6067666938774173,-1.3619518602740228,-0.3668706840158707,-0.08376386627916707,-0.11687671064701347,-1.9905183168437466,1.2472455397413462,0.2052777729412661,-0.9250911246958176,-0.28739339141629855,0.27351758025323497,0.07511492482501694,-0.11000980541774122,-0.8837676187769242,0.7045062927670108,-0.8367215954701467,0.16603408966827374,-0.11834255976108102,0.5209372661394185,-0.0022894795082585373,-0.15995128693511287,-0.26969041186883874,-0.03522733010860378,-0.085896435100729,-0.03451565899847,0.01360647183150284,0.011077750079574846,-0.024801081372969214,-0.009728044221384232,0.00249366911835964,0.005098977799476358,0.0022916585891581075,2.0013536910035326e-15,-7.778824448930056e-16,-5.0557488145114515e-17,-2.3101102250451184e-17,3.953190969802273e-19,7.257869593879302e-19,2.150070867442857e-18,-3.0214524294385777e-18,1.4278691607406652e-17,-1.6462932401259371e-18,-2.0392863576456222e-19,-1.177933298628563e-19,8.882995522948071e-17,CC(C)CC(=O)O
3.571243098716202,-7.412587109998163,0.8636228933244172,-0.7750924469934989,-1.0328557603348687,4.118922157721363,-2.258835380835042,2.0706141716354574,0.9193982015818347,0.5352366473737857,-0.8986840368420541,0.7164228170747411,-1.7926810620905156,0.5288636452533363,-0.7375835183172817,-0.08294062387249172,-0.0036140754021010894,0.0942901421761717,-0.0733760823231419,0.3281411873988906,0.0016206213922882132,-0.49686301942406386,-0.061260985053587694,-0.10812914726105124,-0.3067464416147263,-0.2340615055605818,0.17367021581757056,-0.08608066675219415,0.06926338900059549,0.27763100776882826,-0.3760138826046093,0.18536336763752548,0.09469212655972394,-0.11007210113699455,-0.18873037711988408,-0.17897866508462956,0.22261372471856136,-0.2010103905266116,-0.07575354491135358,-0.1582671157024333,-0.31342612191026537,-0.12699407519604675,0.1117551006189697,0.06565526350166803,0.027870878175412117,-0.2084979331531016,0.006965371933917112,0.08401804735652284,0.04984958620927669,0.11678037800785968,0.11011396315497629,-0.05856861820842335,0.02591695927423187,-0.04130824327270119,0.007855861288392023,0.01238050902250223,-0.07253890429592333,-0.00581418559154779,-0.001770728245187653,-0.011197874714996676,2.1565806343523764e-14,3.743837885932703e-15,-8.120971556404611e-16,-2.0156024285726867e-16,-4.834743790842187e-17,-2.2713749442909164e-16,4.423685601888672e-16,-2.8164102947119063e-17,-1.2179738189613906e-16,1.246223929596705e-16,5.5351559565673596e-17,1.5891865204984943e-17,4.092027308541861e-16,CCCCCCCCC(=O)O
3.7682822016293787,-7.502551880137432,0.8935721465774111,-1.059026383323289,-0.9442884776381097,4.156447631842568,-2.18742562866317,2.0849043890663705,0.9890189904111502,0.4489987406103826,-0.980302075013391,0.6370577482659118,-1.8227033401356751,0.4070026535132866,-0.7573607967244057,-0.17885660371974965,-0.025987750182180764,0.23750247801023697,0.05523600287970961,0.2948637224381226,-0.06038056951237413,-0.21573690765846573,-0.1571222621097153,0.03250779312918552,-0.1793955997467181,-0.34955302101477753,0.08477253752793108,-0.05959947208862202,0.09218676391520457,-0.08902141826911555,0.015211102100445255,-0.09382036284069661,0.29811600468888433,0.03871810467580154,-0.14119181630849378,-0.19341222448561646,0.27275055245752683,0.14468935325474452,0.03540630215940068,-0.10189523463265483,0.01872027033883707,0.005136198602625006,0.02314485579643932,0.11657770514454462,-0.06755110728127586,0.13159944708210566,-0.06131692554666702,-0.012358443272768159,-0.006868670282368806,-0.1907705015378889,-0.19931289956875003,0.07039683556808278,-0.061426692067639246,0.010486474489139736,0.038831359050948706,-0.02739161611188095,0.033873483331127045,0.01970491919039446,-0.011637357599805723,0.00789396809139831,8.69251043538641e-15,-8.097227586480906e-16,2.9723338266040875e-15,-1.2378189917395486e-15,1.2095218832454813e-15,1.5747733710017934e-16,-9.673261163769997e-16,9.486917407725286e-16,-4.905808211542609e-16,6.885644449129907e-17,-2.0869224080198887e-16,-9.462179207430751e-17,-8.433689212609916e-16,CCCCCCCCC(=O)O
3.5712430987162014,-7.4125871099981735,0.8636228933244069,-0.7750924469935035,-1.032855760334865,4.118922157721365,-2.2588353808350536,2.070614171635457,0.9193982015818309,0.5352366473737812,-0.8986840368420546,0.7164228170747385,-1.7926810620905138,0.5288636452533331,-0.7375835183172789,-0.08294062387249422,-0.003614075402103585,0.0942901421761721,-0.07337608232313991,0.32814118739889203,0.0016206213922902387,-0.49686301942406363,-0.06126098505358517,-0.1081291472610505,-0.30674644161472636,-0.23406150556058206,0.17367021581757183,-0.08608066675219342,0.06926338900059922,0.2776310077688295,-0.376013882604609,0.18536336763752773,0.09469212655972294,-0.11007210113699503,-0.1887303771198853,-0.17897866508462865,0.22261372471856214,-0.20101039052661257,-0.07575354491135419,-0.15826711570243193,-0.3134261219102662,-0.12699407519604655,0.11175510061896794,0.06565526350166882,0.02787087817541131,-0.2084979331531019,0.006965371933917883,0.08401804735652409,0.04984958620927618,0.11678037800785998,0.11011396315497546,-0.05856861820842399,0.025916959274233452,-0.04130824327270144,0.007855861288391483,0.01238050902250211,-0.07253890429592365,-0.005814185591546924,-0.0017707282451871384,-0.01119787471499658,-7.579775504889239e-15,-1.3249331989810024e-15,1.6593486878913066e-15,-7.450973204191064e-16,-2.0404182172807268e-16,-2.56666088084012e-16,-7.674184924650918e-16,3.2249809251504324e-16,1.6042440631195168e-15,-3.735458006573029e-16,-1.7366128281414442e-16,4.958923465746663e-16,1.8297738345447506e-15,CCCCCCCCC(=O)O
3.768282201629378,-7.502551880137421,0.8935721465773921,-1.0590263833232743,-0.9442884776381089,4.156447631842568,-2.187425628663167,2.0849043890663723,0.9890189904111552,0.44899874061038664,-0.9803020750133903,0.6370577482659123,-1.822703340135678,0.407002653513285,-0.7573607967244036,-0.178856603719751,-0.02598775018217784,0.23750247801023666,0.05523600287971139,0.29486372243812237,-0.06038056951237498,-0.21573690765846193,-0.15712226210971592,0.032507793129186016,-0.1793955997467177,-0.3495530210147761,0.08477253752793178,-0.05959947208862342,0.09218676391520367,-0.0890214182691153,0.015211102100443607,-0.09382036284069703,0.29811600468888394,0.038718104675800176,-0.14119181630849398,-0.19341222448561377,0.27275055245752855,0.14468935325474558,0.03540630215940114,-0.10189523463265464,0.018720270338835655,0.00513619860262446,0.023144855796439573,0.11657770514454394,-0.06755110728127625,0.13159944708210555,-0.061316925546667594,-0.012358443272767165,-0.006868670282368242,-0.19077050153788855,-0.19931289956874973,0.07039683556808154,-0.06142669206763871,0.010486474489139638,0.03883135905094871,-0.027391616111880544,0.03387348333112637,0.019704919190394514,-0.01163735759980558,0.007893968091397885,1.5452565798394033e-15,-8.45543379422521e-16,1.0159080046777929e-15,2.70814301475538e-15,-1.7625381263762234e-15,-7.684011384117569e-16,1.5889197938551664e-15,-9.168775823628625e-16,-8.177913674300086e-16,1.906125966612186e-16,7.10904519894946e-16,-1.4146546249321034e-16,6.446044278948344e-16,CCCCCCCCC(=O)O
3.571243098716202,-7.412587109998164,0.8636228933244199,-0.7750924469934972,-1.0328557603348656,4.118922157721366,-2.258835380835042,2.070614171635461,0.919398201581836,0.5352366473737818,-0.898684036842056,0.7164228170747382,-1.7926810620905156,0.5288636452533363,-0.7375835183172815,-0.0829406238724949,-0.00361407540210033,0.09429014217617472,-0.0733760823231436,0.3281411873988944,0.0016206213922893948,-0.4968630194240626,-0.061260985053585765,-0.1081291472610517,-0.30674644161472636,-0.23406150556058153,0.17367021581757078,-0.08608066675219317,0.06926338900059519,0.2776310077688298,-0.3760138826046099,0.18536336763752698,0.09469212655972187,-0.11007210113699524,-0.1887303771198836,-0.17897866508462765,0.22261372471856503,-0.20101039052661207,-0.07575354491135491,-0.1582671157024337,-0.3134261219102668,-0.12699407519604514,0.11175510061896829,0.06565526350166884,0.027870878175411874,-0.20849793315310228,0.006965371933917726,0.08401804735652374,0.049849586209275466,0.11678037800785906,0.11011396315497575,-0.058568618208423816,0.025916959274234,-0.041308243272700086,0.007855861288391016,0.012380509022502392,-0.07253890429592362,-0.005814185591546597,-0.001770728245186491,-0.01119787471499686,-5.327473446717493e-15,-3.095126112845195e-15,-5.122413037257359e-16,-1.3560904658623591e-15,4.316948772662625e-16,-1.933769039208236e-15,1.7168519645767526e-15,-7.887904316014542e-16,-1.2831646599013473e-15,8.19027070218345e-16,9.555702246038644e-17,-1.5452672262733474e-16,-9.25723206004867e-16,CCCCCCCCC(=O)O
3.768282201629378,-7.502551880137434,0.8935721465774109,-1.0590263833232838,-0.9442884776381097,4.156447631842569,-2.1874256286631666,2.084904389066375,0.9890189904111488,0.44899874061038664,-0.9803020750133898,0.6370577482659147,-1.8227033401356758,0.40700265351328463,-0.7573607967244039,-0.1788566037197492,-0.025987750182175775,0.23750247801023616,0.055236002879709215,0.2948637224381222,-0.060380569512375734,-0.2157369076584652,-0.15712226210971486,0.032507793129185766,-0.17939559974671718,-0.3495530210147766,0.0847725375279348,-0.05959947208862428,0.09218676391520508,-0.0890214182691159,0.015211102100443059,-0.09382036284069518,0.29811600468888544,0.03871810467580044,-0.1411918163084946,-0.19341222448561393,0.2727505524575277,0.14468935325474583,0.03540630215940017,-0.10189523463265414,0.018720270338837147,0.005136198602625076,0.02314485579644012,0.11657770514454315,-0.06755110728127539,0.1315994470821062,-0.061316925546666824,-0.012358443272767368,-0.006868670282368652,-0.19077050153788802,-0.1993128995687498,0.07039683556808234,-0.06142669206763888,0.010486474489139825,0.038831359050948415,-0.027391616111880682,0.03387348333112701,0.01970491919039423,-0.011637357599806147,0.007893968091398203,-3.2104217471214323e-15,-4.999843188556119e-16,-2.0015974601086736e-15,-6.739406856764082e-16,2.3979902159176382e-15,1.6696114791452381e-15,4.879521496842734e-16,-5.886363141327827e-16,-6.196399517799128e-16,4.9266893592664277e-17,-1.1194010279564275e-17,-8.338624025112485e-16,1.0700054357491302e-15,CCCCCCCCC(=O)O
3.571243098716202,-7.412587109998164,0.8636228933244157,-0.7750924469934993,-1.0328557603348714,4.118922157721367,-2.258835380835048,2.0706141716354556,0.9193982015818337,0.5352366473737838,-0.8986840368420576,0.7164228170747416,-1.7926810620905171,0.528863645253339,-0.7375835183172805,-0.0829406238724936,-0.0036140754021032596,0.0942901421761715,-0.07337608232314506,0.3281411873988935,0.001620621392289226,-0.4968630194240634,-0.0612609850535868,-0.10812914726105255,-0.3067464416147266,-0.23406150556058294,0.17367021581757172,-0.08608066675219096,0.06926338900059639,0.2776310077688296,-0.3760138826046085,0.185363367637527,0.09469212655972116,-0.11007210113699455,-0.1887303771198855,-0.17897866508462906,0.22261372471856497,-0.20101039052661313,-0.0757535449113547,-0.15826711570243274,-0.31342612191026636,-0.12699407519604505,0.11175510061896868,0.06565526350166868,0.02787087817541057,-0.20849793315310233,0.006965371933917858,0.08401804735652452,0.049849586209275806,0.11678037800786,0.11011396315497664,-0.05856861820842452,0.025916959274233813,-0.041308243272700225,0.007855861288391372,0.01238050902250227,-0.07253890429592376,-0.005814185591546902,-0.0017707282451865276,-0.011197874714997403,-6.531426279027887e-16,-2.4353083536785484e-15,-5.372401811055633e-16,2.210343620136903e-15,-1.777243412418321e-16,2.4204757695588794e-15,-1.3832017488307511e-15,4.823706323157767e-16,-1.4216725489240684e-16,-5.766888354812147e-16,2.1936986245024607e-17,-3.577286624717713e-16,-9.579335384761415e-16,CCCCCCCCC(=O)O
3.7682822016293778,-7.502551880137432,0.8935721465774109,-1.0590263833232845,-0.9442884776381127,4.156447631842566,-2.1874256286631697,2.084904389066372,0.9890189904111573,0.4489987406103879,-0.9803020750133926,0.6370577482659129,-1.8227033401356776,0.40700265351328235,-0.7573607967244054,-0.1788566037197483,-0.02598775018217697,0.23750247801023858,0.055236002879711914,0.29486372243812514,-0.06038056951237616,-0.21573690765846357,-0.15712226210971592,0.032507793129186696,-0.179395599746716,-0.3495530210147753,0.0847725375279324,-0.05959947208862404,0.09218676391520568,-0.08902141826911461,0.0152111021004437,-0.0938203628406954,0.29811600468888516,0.0387181046758011,-0.14119181630849512,-0.193412224485614,0.27275055245752666,0.1446893532547447,0.03540630215940134,-0.1018952346326556,0.018720270338836907,0.005136198602625266,0.023144855796439438,0.11657770514454462,-0.06755110728127506,0.13159944708210547,-0.06131692554666657,-0.012358443272768424,-0.006868670282369106,-0.19077050153788888,-0.19931289956875,0.0703968355680819,-0.06142669206763908,0.010486474489140045,0.038831359050948346,-0.02739161611188061,0.03387348333112631,0.01970491919039471,-0.01163735759980581,0.007893968091398116,9.780694959096533e-16,-9.56279322645811e-16,-2.188874323753665e-15,-8.887877463412109e-16,-1.8433926963989814e-15,-1.055784529996108e-15,-1.100945543692659e-15,5.447363460053573e-16,1.9851269067938107e-15,-3.1532110770568627e-16,-4.918339833564497e-16,1.0694784837593143e-15,-5.159211214650592e-16,CCCCCCCCC(=O)O
