PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,SMILES
13.090704741513361,-7.705565764841757,-8.587286004297379,-5.439213923408529,0.2313438338902832,-1.3492367330258936,6.540035867972638,-2.6271467684663197,2.3187929695440843,3.0151275766390633,-0.42109486591047796,4.199842148101873,2.6768817620263667,-2.1027724752765113,-2.364686902757636,3.1545618652058467,1.2068525944923416,-2.291907802762775,3.897946642778825,-3.6943390113334735,-2.2812326577328546,-1.4883993743605968,-2.134430677266107,0.5081736625746046,-0.510317795324367,2.407718985147634,-1.697469558323221,0.35464142618162975,-2.059881631527672,-0.9859359380976661,0.9523332134711984,-0.19763878570243065,-0.6909292024988145,-0.28922629333559696,0.966208493688149,0.7005075329690817,0.7645931787495769,0.10148934854489992,-0.13650978941061634,-0.23418971610099978,CCCCOC(=O)C(C)OC(=O)CCC
-5.164454043961339,-3.385898550245025,-4.463914824180781,4.506991816246035,0.3424154288559856,-0.26883751367703307,-2.295093299381213,1.5519102498887052,-2.1349070993940535,2.500458334105924,0.1767061118338595,0.796687656345184,0.5526052648154467,1.7638933737063682,1.2173161291623178,-0.26047229524908977,-0.2590439558585525,-0.6094874807664316,0.4256390979060705,0.43779594947143413,-0.08049610118286445,0.5458457273170554,0.9098370371387937,-0.6269918123777287,1.6391156660930575,0.24196398966592786,-0.3839426028705055,-1.3809278636139781,0.6067666938774173,-1.3619518602740228,-0.3668706840158707,-0.08376386627916707,-0.11687671064701347,-1.9905183168437466,1.2472455397413462,0.2052777729412661,-0.9250911246958176,-0.28739339141629855,0.27351758025323497,0.07511492482501694,CC(C)CC(=O)O
3.571243098716202,-7.412587109998163,0.8636228933244172,-0.7750924469934989,-1.0328557603348687,4.118922157721363,-2.258835380835042,2.0706141716354574,0.9193982015818347,0.5352366473737857,-0.8986840368420541,0.7164228170747411,-1.7926810620905156,0.5288636452533363,-0.7375835183172817,-0.08294062387249172,-0.0036140754021010894,0.0942901421761717,-0.0733760823231419,0.3281411873988906,0.0016206213922882132,-0.49686301942406386,-0.061260985053587694,-0.10812914726105124,-0.3067464416147263,-0.2340615055605818,0.17367021581757056,-0.08608066675219415,0.06926338900059549,0.27763100776882826,-0.3760138826046093,0.18536336763752548,0.09469212655972394,-0.11007210113699455,-0.18873037711988408,-0.17897866508462956,0.22261372471856136,-0.2010103905266116,-0.07575354491135358,-0.1582671157024333,CCCCCCCCC(=O)O
3.7682822016293787,-7.502551880137432,0.8935721465774111,-1.059026383323289,-0.9442884776381097,4.156447631842568,-2.18742562866317,2.0849043890663705,0.9890189904111502,0.4489987406103826,-0.980302075013391,0.6370577482659118,-1.8227033401356751,0.4070026535132866,-0.7573607967244057,-0.17885660371974965,-0.025987750182180764,0.23750247801023697,0.05523600287970961,0.2948637224381226,-0.06038056951237413,-0.21573690765846573,-0.1571222621097153,0.03250779312918552,-0.1793955997467181,-0.34955302101477753,0.08477253752793108,-0.05959947208862202,0.09218676391520457,-0.08902141826911555,0.015211102100445255,-0.09382036284069661,0.29811600468888433,0.03871810467580154,-0.14119181630849378,-0.19341222448561646,0.27275055245752683,0.14468935325474452,0.03540630215940068,-0.10189523463265483,CCCCCCCCC(=O)O
3.5712430987162014,-7.4125871099981735,0.8636228933244069,-0.7750924469935035,-1.032855760334865,4.118922157721365,-2.2588353808350536,2.070614171635457,0.9193982015818309,0.5352366473737812,-0.8986840368420546,0.7164228170747385,-1.7926810620905138,0.5288636452533331,-0.7375835183172789,-0.08294062387249422,-0.003614075402103585,0.0942901421761721,-0.07337608232313991,0.32814118739889203,0.0016206213922902387,-0.49686301942406363,-0.06126098505358517,-0.1081291472610505,-0.30674644161472636,-0.23406150556058206,0.17367021581757183,-0.08608066675219342,0.06926338900059922,0.2776310077688295,-0.376013882604609,0.18536336763752773,0.09469212655972294,-0.11007210113699503,-0.1887303771198853,-0.17897866508462865,0.22261372471856214,-0.20101039052661257,-0.07575354491135419,-0.15826711570243193,CCCCCCCCC(=O)O
3.768282201629378,-7.502551880137421,0.8935721465773921,-1.0590263833232743,-0.9442884776381089,4.156447631842568,-2.187425628663167,2.0849043890663723,0.9890189904111552,0.44899874061038664,-0.9803020750133903,0.6370577482659123,-1.822703340135678,0.407002653513285,-0.7573607967244036,-0.178856603719751,-0.02598775018217784,0.23750247801023666,0.05523600287971139,0.29486372243812237,-0.06038056951237498,-0.21573690765846193,-0.15712226210971592,0.032507793129186016,-0.1793955997467177,-0.3495530210147761,0.08477253752793178,-0.05959947208862342,0.09218676391520367,-0.0890214182691153,0.015211102100443607,-0.09382036284069703,0.29811600468888394,0.038718104675800176,-0.14119181630849398,-0.19341222448561377,0.27275055245752855,0.14468935325474558,0.03540630215940114,-0.10189523463265464,CCCCCCCCC(=O)O
3.571243098716202,-7.412587109998164,0.8636228933244199,-0.7750924469934972,-1.0328557603348656,4.118922157721366,-2.258835380835042,2.070614171635461,0.919398201581836,0.5352366473737818,-0.898684036842056,0.7164228170747382,-1.7926810620905156,0.5288636452533363,-0.7375835183172815,-0.0829406238724949,-0.00361407540210033,0.09429014217617472,-0.0733760823231436,0.3281411873988944,0.0016206213922893948,-0.4968630194240626,-0.061260985053585765,-0.1081291472610517,-0.30674644161472636,-0.23406150556058153,0.17367021581757078,-0.08608066675219317,0.06926338900059519,0.2776310077688298,-0.3760138826046099,0.18536336763752698,0.09469212655972187,-0.11007210113699524,-0.1887303771198836,-0.17897866508462765,0.22261372471856503,-0.20101039052661207,-0.07575354491135491,-0.1582671157024337,CCCCCCCCC(=O)O
3.768282201629378,-7.502551880137434,0.8935721465774109,-1.0590263833232838,-0.9442884776381097,4.156447631842569,-2.1874256286631666,2.084904389066375,0.9890189904111488,0.44899874061038664,-0.9803020750133898,0.6370577482659147,-1.8227033401356758,0.40700265351328463,-0.7573607967244039,-0.1788566037197492,-0.025987750182175775,0.23750247801023616,0.055236002879709215,0.2948637224381222,-0.060380569512375734,-0.2157369076584652,-0.15712226210971486,0.032507793129185766,-0.17939559974671718,-0.3495530210147766,0.0847725375279348,-0.05959947208862428,0.09218676391520508,-0.0890214182691159,0.015211102100443059,-0.09382036284069518,0.29811600468888544,0.03871810467580044,-0.1411918163084946,-0.19341222448561393,0.2727505524575277,0.14468935325474583,0.03540630215940017,-0.10189523463265414,CCCCCCCCC(=O)O
3.571243098716202,-7.412587109998164,0.8636228933244157,-0.7750924469934993,-1.0328557603348714,4.118922157721367,-2.258835380835048,2.0706141716354556,0.9193982015818337,0.5352366473737838,-0.8986840368420576,0.7164228170747416,-1.7926810620905171,0.528863645253339,-0.7375835183172805,-0.0829406238724936,-0.0036140754021032596,0.0942901421761715,-0.07337608232314506,0.3281411873988935,0.001620621392289226,-0.4968630194240634,-0.0612609850535868,-0.10812914726105255,-0.3067464416147266,-0.23406150556058294,0.17367021581757172,-0.08608066675219096,0.06926338900059639,0.2776310077688296,-0.3760138826046085,0.185363367637527,0.09469212655972116,-0.11007210113699455,-0.1887303771198855,-0.17897866508462906,0.22261372471856497,-0.20101039052661313,-0.0757535449113547,-0.15826711570243274,CCCCCCCCC(=O)O
3.7682822016293778,-7.502551880137432,0.8935721465774109,-1.0590263833232845,-0.9442884776381127,4.156447631842566,-2.1874256286631697,2.084904389066372,0.9890189904111573,0.4489987406103879,-0.9803020750133926,0.6370577482659129,-1.8227033401356776,0.40700265351328235,-0.7573607967244054,-0.1788566037197483,-0.02598775018217697,0.23750247801023858,0.055236002879711914,0.29486372243812514,-0.06038056951237616,-0.21573690765846357,-0.15712226210971592,0.032507793129186696,-0.179395599746716,-0.3495530210147753,0.0847725375279324,-0.05959947208862404,0.09218676391520568,-0.08902141826911461,0.0152111021004437,-0.0938203628406954,0.29811600468888516,0.0387181046758011,-0.14119181630849512,-0.193412224485614,0.27275055245752666,0.1446893532547447,0.03540630215940134,-0.1018952346326556,CCCCCCCCC(=O)O
-2.6367833109825987,-3.8829927214805613,-3.6775464350868874,3.596718448524224,-0.10853008166341205,0.23550617796536813,-2.5253000106622623,1.6292647249381234,-2.2877358965070065,2.6402402314007243,-0.8662703773613653,0.012350161808315255,-0.22389839538122397,1.4747380948808064,1.5069996346212715,-0.030188367215298845,-0.45675351615173776,-0.3872556293772985,0.3417446909337408,0.5894134464681721,-0.9078363872169645,-0.44376472844968656,-1.903638546462671,-1.3603909165181003,0.4793139049019076,0.8802272193406098,-1.0472992125146843,-0.07822738297175884,0.2159139106075305,-0.8356337831833553,0.317324767032473,-0.4337401941660299,0.6582042788918556,0.7580903418115666,0.1251895142322266,0.42565050450765707,-0.8560837912417167,0.5114575773296108,-0.2995983083076386,0.586805168820327,CCC(C)CC(=O)O
-2.7017063914175425,-4.006784282059459,-3.2945813993034894,3.58413814056984,-0.2171316131312209,0.49203157234501105,-2.3226262393222084,1.7050197633518998,-2.0970759408066986,2.3758231248154864,-0.9431781674888359,-0.013372125569345299,0.2206730858568572,1.519300035255576,1.2639057616848384,-0.00553675508259622,-0.3140606389088813,-0.3522708724022266,0.4232569126491511,0.5212064861387171,-1.1007176611195197,-0.1391919224083236,-1.8594778026496561,-1.2595592579351207,0.8359630910446031,0.9620564775565502,-1.2099100952882065,-0.07421443806163922,0.23685808142069698,-0.6028439186874112,0.2642131079019255,-0.30134813211998335,0.7142952163982909,0.019060318804578442,0.2653701579359709,-0.9882249309563707,-0.7963502462140524,-0.13296517835861918,-0.20381041828302024,0.4748935760139698,CC(C)CCC(=O)O
-8.064656110982298,-3.615448697500148,-4.915190555687699,4.496907332701914,0.16067903670648737,-0.5380573864067155,-1.7023193789797764,2.1123949960482804,-1.6210952783070434,1.7223925988023312,-0.7781253289272927,-0.06211288253764811,-0.7587990599067604,1.6511273093996233,1.3235685724232955,0.36314465530796697,-0.5071434547791474,0.027577157651311517,0.5109972623842275,0.3171174811829432,-0.45615203181775926,0.6992206448761913,-0.9897670910852049,-0.3471130146639369,0.1431796177514387,0.148278901771461,-0.056105015715206215,-0.15175623774408384,-0.3490557971309884,0.849462679032211,-0.5409436339754087,-0.06070793478777848,-0.6595782567707366,0.5928695275575474,-0.4250140945840864,0.09375215309260933,0.21026967267285704,-0.1092275641902949,0.336923419236381,0.01686276658066293,CCCC(=O)O
-5.409381649672735,-2.6834117545782026,-5.2555112340961205,4.786310860254381,-0.2985286519366832,-0.25337262123373755,-2.1905099064172715,0.731750101790983,-2.8695328449865043,3.4898494757414174,0.289729460316298,0.8179408739814124,-0.8793711971815381,1.5398857860652755,1.0171436437322852,0.34961696456453356,-0.5217188437271777,-1.449992118702406,-0.18814656579811986,-0.480191837200684,-0.16518170616933198,-0.43101456243091085,1.8273783683119134,-0.5427359229424595,0.2140273221720808,-0.07403449565458221,-0.005395586017799772,-0.03003180717733705,1.2616078997337685,-0.8179831056306953,-0.37627977030608956,-0.7702784821658605,-0.22003972344669043,0.7662604450912003,-0.050190162517616946,1.9884796502413675,-0.14092750907533827,0.6721781745802774,-0.11143249549050302,0.17875068173660497,CCC(C)C(=O)O
-3.088096665896494,-1.2758300783048555,-3.8627753459312943,8.864747730121834,-1.4625448778338204,-0.9335119970403658,-1.3277294443530483,3.029571573767321,-1.1253821734404765,1.1275519511162984,0.06430182182414738,-1.329292177620309,-0.12190213915318686,2.8299781042787355,1.8334889320208339,0.7304856477324247,-1.217584516887695,-0.95649363050757,0.08328071919067864,-0.19483665042088077,-1.095052025253236,0.48810171853085177,4.607467718430251,0.9911825083002619,0.04282284998121415,0.26330876608033665,0.8135177782928482,2.4417787089985676,-1.0424799383487995,2.4065123367741124,2.0235382090466394,1.4079353867477056,-1.409083635561663,-0.4804937813841964,0.9506482921396484,-0.2784784559009054,0.46271696422785796,0.45990934085542007,-0.36464634106872634,0.2538707523299017,C1CC(C1)C(=O)O
-6.212966245691275,7.406053253425507,-0.48469387036029105,-2.3928558879985027,5.1406525126817,-1.7495325185828583,-3.65231085213467,3.818810913280035,1.548544006101974,-2.7170722404729974,0.0855799048246499,-0.4180865993682233,0.7018469883753751,0.060643978973793235,-1.037367955845548,0.5970858814160345,-2.0049206530717423,-0.38531796575075516,-0.15376213554374168,-0.15656511155598912,-0.11367832255390836,0.22481045225012297,0.48656961017903677,-0.9645471246723837,-0.532064763021106,-0.520635881992199,-1.4573792051689567,0.5156318691796726,0.7914903878858759,-0.16452489020412522,1.134979896486582,-1.6070600718651615,-0.39469176134881556,2.409943641453788,0.1875157339441004,0.9539811178623303,-0.8442678001802036,-0.23213907010856216,-0.3124398183164024,-0.4912356613654462,C1=CC=C(C=C1)C=O
-9.787586026608457,-0.34275061000971624,-3.5251390934222377,8.247352537317179,-7.031279742405257,5.187864050438161,-1.5544529584084783,-1.9597437921571847,0.4737194999340305,1.5120837396906732,2.02963945162501,2.042552080845745,6.305005201204425,-3.716002245090525,-4.378192030161796,1.83633435127326,-0.3131731959399866,-0.8003536336591457,-3.3255701162042017,-4.293740490157367,0.4242910495356366,-1.189775738053229,1.4498692225772856,1.838777991545665,0.19138185647263944,1.2767523021096312,-1.11071760046036,0.00908453778790502,0.6723942278641726,2.3994851572141003,-1.1097147512036123,-1.7387219916080094,0.2669152243360664,-0.0472391233710561,-0.5804619431187724,-0.6343351355621772,-0.6539224199541754,-0.27408133686298525,0.3926678625411594,-0.053779883157288905,CC(C(C)O)O
0.5442946268605917,10.236518429648658,-7.013440980527078,-5.663654815190754,2.957989467873971,-1.0642732163357096,-3.770152876040894,6.993052833744725,6.447799479557735,3.1431677546864583,1.544906065327002,-3.8618872387265135,-0.47612160096056805,-3.208116179567353,4.6185184129188634,1.1042487333051807,10.5242628962878,1.3591924080416722,-1.137150828081261,-0.6751519273480239,-2.665740660237807,-0.8294301639947681,0.17400375501252935,0.3990902056495932,0.9351184642791905,0.4726368141154337,0.5085224330686865,-0.1670764638213435,0.897238028562725,0.6813516821368664,-0.21328664742843212,-0.1306509653207169,0.169016407961855,-0.10088119070344596,0.062085666709184806,0.06718516968286273,0.12197729092941333,0.03995264801066473,0.01476069218084148,0.002696172345091341,C1=CC=C2C(=C1)C=CC(=O)O2
1.5201603463203766,-6.878836506828254,-0.09983581537009552,-0.24458880699766736,-0.5605092763817356,3.096643385876754,-2.0122977506955175,2.183891572977835,0.3249926162722209,0.5512134150131144,-1.0742626857959099,-0.01735235885425323,-1.4756693119089455,0.43307683136200675,-0.23494976795416855,-0.29348487843560933,-0.20982033163291536,0.6965663970067026,0.5102350088908117,0.24262025674883259,-0.6463169581282263,0.5126616951185421,-0.4109132997094806,0.22628267782903652,0.21402546084217206,-0.4827537714425672,-0.2029546906673687,0.08203706899421259,-0.4140532508088795,-0.11935300719473212,0.5910141279418497,-0.3686434203243732,0.35594692413736273,0.26879996936326644,0.06044510388097944,-0.24802946588321093,0.0945283964255546,0.113787678198929,0.13961346571754987,0.21255208535121145,CCCCCCCC(=O)O
-1.3330481599802342,-2.122395258202631,6.1835798565955225,-1.7938184928895236,1.8151448006413118,-0.8920258615506563,0.11986274205268775,0.43706940439926695,0.847422848166125,-4.057174817425487,-0.40865451930915947,-1.1220485564964522,-2.148719480964076,-1.6110734883632754,-1.4684692027601614,1.8651368798657033,-0.027511218159660508,-1.5056225277995432,-0.7476604156742575,0.0763959391887613,0.5585714184428725,-2.6952786352983185,0.8780650688964358,-0.43838700387428475,-0.7457880499534574,0.16387320160515859,0.5315660166503876,-0.29315493050008773,0.2213129220302611,-0.11923805712648108,-0.5994064630924146,0.23651474525955188,-0.1933824801911736,0.02808541552123821,0.5942875962753428,0.15518327519663713,-0.30622599939768574,0.07170503598685656,0.3440564860822346,0.09243626565564803,CCCCCCCC=O
6.292764644680986,11.236479374931601,-0.8639371405603724,-7.383164389909038,6.003136443180511,1.2563253688159146,-9.469981884739209,6.046583694109201,5.1764546601619195,-1.638798371031942,1.1859671925663027,3.0496666929241143,5.532346781178656,4.352129204858288,-1.9623454750955152,-0.633429812060533,-3.3310073306823433,1.829083749602613,-0.850898133884236,-1.1448781813482485,1.13068627495087,-1.0322297222833086,-0.531316568761872,-0.41601002425014616,-0.2003504419907807,1.2218424494688824,1.5002677019837656,0.5254528767509843,-0.07825711176501472,-1.2602295540946444,1.6256812750750862,-0.3153870332510823,-1.0793384488597002,-0.9691923264567853,-1.0650938209555318,-0.40990895918860193,-0.23342029849928403,-0.3530390304517616,0.04869923123347831,-0.06928883939142293,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2
4.268426380338677,12.026559206165079,-5.015859255069338,-10.050140429384479,-12.629268929079464,0.8679494377990428,0.511465853112419,-5.526338351400009,-2.6695163690225385,-0.8122182632903704,-5.298154534132852,1.1481942310024424,0.10479853163201268,6.65135641372814,-2.1022308394256637,8.567615176682247,1.236533043795697,1.260789665105374,-1.89517621851549,3.245657707634486,-1.5261887165865635,0.4034889162079271,1.3813790513584543,-0.19137469591030093,0.8309160103437784,-0.5716792447971325,-0.3027976542295108,-1.2938389583439647,-0.48517932816217324,0.11887776646586064,0.1541838508139695,0.07786076741815941,0.1834237131270908,0.14829370161226285,-0.32601676794523965,0.03976436589244159,-0.11307786507995335,-0.02410312897666135,-0.00021746626153737385,0.038717440455654756,COC1=C(C=C(C=C1)CC=C)OC
-1.9070030728817442,9.492631788496507,9.94958444541996,-3.1777180156712403,1.5149751726218865,2.4894613720213883,-6.370700826830943,-2.6525512805355542,-0.36341010190911816,2.0536490539500494,2.2968019039344907,-0.3601068991256107,3.387261453436417,-0.021760780205304288,0.20745858944115375,-1.8855015181262955,-0.7402030713114053,-1.640854134932719,3.407962877532736,4.184266303749047,-2.9545171143537052,-2.0623199415502462,-1.239185052311253,3.763221963975602,-1.182826824298654,-2.875960350296633,-2.268362113056424,0.7898747888509536,-0.46229268005432816,0.5286019729671964,-0.9297893781640308,-0.15412262001902405,-1.1674785679769915,-0.10122046610466554,0.33481548425114865,-0.13804286768655824,-0.16534650395063966,0.5702872104842258,-0.0659018833420531,0.1771723492014722,CC1=CC=C(C=C1)C(C)C
10.259547414563219,-3.9051765177058444,2.12900135584168,-1.2283287538479675,-1.1620276978973443,-3.2157862924545504,3.7896075008717176,-1.3999016942007565,6.465373818425661,-1.0778555897039013,5.845282214961169,-3.6472503915211787,-4.546552207251047,3.0517498901950333,-0.22834689934258942,-0.9507972994858732,-2.5803996388006,1.560007619693904,-0.9990230732834903,1.4527381049358656,0.8184335819535081,0.9804465452763781,0.17156619179816784,4.918798180915255,3.484234965038044,3.485672558241358,-1.591102993377891,-0.5092338239195345,0.6155009330481371,-0.23341443965474204,-0.37082639040057486,0.47496878872176823,-0.2825164298751947,0.5144520445876458,-0.2690768083223432,0.24952158238977465,-0.38509288945094955,-0.04903483190372452,-0.057808039022348226,-0.0463077471271089,CCCCCCCC1CCC(=O)O1
