SMILES
CCCCCCOC(=O)CC
CCCCCCOC(=O)CCC
CCCCCCOC(=O)C
CCCCCOC(=O)CCC
CCCCC(=O)OCCC
CCCCC(=O)OCCCC
CCCCCOC(=O)CC
CCCCCOC(=O)CCCC
CCCCCOC(=O)C(C)C
CCCCCOCCOC(=O)C
CCCC(C)OC(=O)CC
CCC(=O)OCCCCCOC(=O)CC
CCCCCOC(=O)C(C)(C)C
CCCCCOC(=O)CCOC
CCCCCOC(=O)CCOCC
CCCCCOCCC(=O)OCCCCC
CCCCCOCCC(=O)OCC
CCCCCOCCC(=O)OC
CCC(=O)OCCCCCCOC(=O)CC
CCCCCOC(=O)CCOCCC
CCCCC(C)OC(=O)CC
CC(=O)OCCCCCCOC
CC1=CCCC(C1C=C(C)C(=O)C)(C)C
CC1=CCCC(C1C=CC(=O)C)(C)C
CCC(=O)C=CC1C(=CCCC1(C)C)C
CC1CC=C(C(C1(C)C)C=CC(=O)C)C
CC1=CCCC(C1C=CC(=O)CCC=C)(C)C
CC=CC(=O)C1C(=CCCC1(C)C)C
CC(=O)C=CC1C(=C)CCCC1(C)C
CCC(=O)C=CC1C(=CCCC1(C)C)C
CCC(=O)C=CC1C(=CCCC1(C)C)C
CC=CC(=O)C1C(=CCCC1(C)C)C
CCC(=O)C=CC1C(C=CCC1(C)C)C
CC1CCC(=C(C1(C)C)C=CC(=O)C)C
CC1CC=C(C(C1(C)C)C=CC(=O)C)C
CC=CC(=O)C1C(=CCCC1(C)C)C
CCC(=O)C=CC1C(=CCCC1(C)C)C
CC1CCC(=C)C(C1(C)C)C=CC(=O)C
CC1CC(=CC(C1C=CC(=O)C)C)C
CC1=CCCC(C1C=CC(=O)C)(C)C
CC1=CC(=O)CC(C1C=CC(=O)C)(C)C
CC1=CCCC(C1C=C(C)C(=O)C)(C)C
CC1CCC(=C(C1(C)C)C=CC(=O)C)C
CC1CC=C(C(=O)C1(C)C)C
CCCCCC=O
CCCCCCC=O
CCCCC=O
C(CCC=O)CC=O
CCCCCC=O
CCC(CCC=O)F
CC(CCCC=O)F
CCCC(CC=O)F
CCCCCCC=O
CCCCCC=O
CCCCC(C=O)F
CCCCC=O
CCCCCC=O
CCCCCCC=O
CCCCCCC=O
CCCCCC=O
CCCCCC=O.I
CCC[CH-]CC=O.[Y].[Y].[Y].[Y].[Y].[Y].[Y]
[CH3-].CCCCCC=O.[Y]
CCCCCCC=O
CCCCCC=O.C=O
CCCCCC=[O+][O-]
C1=CC=C(C=C1)COC(=O)C=CC2=CC=CC=C2
CC(=O)OCC1=CC=CC=C1
CC(=O)OCCC1=CC=CC=C1
CC(C1=CC=CC=C1)OC(=O)C
C1=CC=C(C=C1)COC=O
CC(C)CC(=O)OCC1=CC=CC=C1
CCCC(=O)OCC1=CC=CC=C1
C1=CC=C(C=C1)COC(=O)C=CC2=CC=CC=C2
CC=C(C)C(=O)OCC1=CC=CC=C1
C1=CC=C(C=C1)COC(=O)CBr
CCC(=O)OCC1=CC=CC=C1
CCC(=O)OC(C)C1=CC=CC=C1
CC(C)C(=O)OCC1=CC=CC=C1
CC(=O)CC(=O)OCC1=CC=CC=C1
CC(C)C1=CC=C(C=C1)COC(=O)C
CC1=CC=C(C=C1)COC(=O)C
CCCCCC(=O)OCC1=CC=CC=C1
CCOCC1=CC=CC=C1
C1=CC=C(C=C1)COC(=O)Cl
CC=CC(=O)OCC1=CC=CC=C1
CCCC(=O)OC(C)C1=CC=CC=C1
CC(C1=CC=CC=C1)OC=O
CSSC
CSSSC
CSSC
CSSC
[H+].CSSC
CSSSC
CSS(=S)C
CSSS#C
CSSSC
CC(C)CC(=O)O
CCC(C)C(=O)O
CCC(CC)C(=O)O
CCC(C)C(=O)O
CC(C)CC(=O)O.N
CCC(C)C(=O)O
CC(C)CC(=O)O.[NH4+]
CC(C(=O)O)C(C)(C)C
CC(C)C(C)C(=O)O
CC(C)C(C)C(=O)O
CC(C)C(C)(C)C(=O)O
CC(C)C(C(=O)O)F
CCC(CF)C(=O)O
CC(C)C(C)C(=O)O
CCC(C)C(=O)O
CC(C)CC(=O)O
CC(C)C(C(=O)O)F
CC(C(=O)O)C(C)(C)F
CC(C)C(CF)C(=O)O
CCC(C)C(=O)O
CC(C(C)F)C(=O)O
CC(CC(=O)O)CF
